Observed,Predicted
1204.0,1293.7324249176631
1193.0,1293.6028286154842
1215.0,1340.5542547729735
1259.0,1285.5516368045594
1234.0,1198.2587561427
1178.0,1211.6279117068361
1154.0,1238.4468749735274
1176.0,1226.9756751793668
1208.0,1261.6317478660385
1232.0,1255.6726142249013
1236.0,1309.4516264835809
1240.0,1373.283063150469
1272.0,1413.5337889274274
1299.0,1383.5592401664542
1317.0,1362.7043868924693
1311.0,1453.6765704698987
1314.0,1654.5934411678563
1421.0,2048.8843529263136
1686.0,2336.810319906004
1918.0,2222.8050366769558
1875.0,1953.763094908799
1779.0,1766.3725213855005
1662.0,1642.7131762486977
1543.0,1553.2632336447991
1458.0,1476.2541587808805
1427.0,1414.7753309889026
1377.0,1413.7882295785475
1357.0,1519.4425186213348
1390.0,1670.833052663998
1445.0,1838.7249664560904
1545.0,1764.689497089717
1551.0,1716.5775427909148
1504.0,1560.9839288665853
1421.0,1510.63484452592
1348.0,1472.7525513957046
1321.0,1528.352085264371
1332.0,1617.8139793802018
1379.0,1593.8974680173078
1425.0,1667.9192912185467
1465.0,1835.1756985121167
1571.0,1784.203597003664
1655.0,1798.240271971974
1679.0,1851.8074995510299
1678.0,1828.5981886264258
1650.0,1879.7684323891772
1612.0,1808.1222832452045
1566.0,1809.761730944273
1593.0,1735.7225727247044
1721.0,1669.5409987888618
1719.0,1604.9397020919869
1752.0,1623.0355862505703
1712.0,1639.5676318099459
1633.0,1718.2639651908053
1598.0,1710.7810394379749
1588.0,1811.163827509042
1607.0,2075.488552504893
1825.0,2944.3285472271787
2299.0,3719.399780931346
2657.0,3795.811217922616
2825.0,3683.1540112029566
2895.0,3477.9822103856377
2824.0,3260.6595973321164
2655.0,3205.361036735384
2519.0,2930.9108470055335
2351.0,2541.2951991037826
2156.0,2390.0577158136994
2017.0,2315.6262536889917
1904.0,2150.4616340545817
1808.0,2066.238274055131
1762.0,2097.0069572904067
1744.0,2022.2637038801965
1716.0,1985.7662851987743
1678.0,1987.095404529617
1680.0,1952.5894823592873
1720.0,1981.340698518802
1746.0,2029.676388872499
1745.0,2014.9671079841962
1741.0,2023.1670068619258
1749.0,2074.745034841614
1874.0,2414.158054057123
2228.0,2826.1114607154414
2604.0,3109.0309627327892
2843.0,3545.32635528913
2934.0,3585.921998919948
2815.0,3307.9819851232737
2646.0,3015.6831569294136
2507.0,2893.924556635414
2449.0,2902.338438929004
2530.0,3305.125026282491
2639.0,3551.2172676086475
2653.0,3385.75967874421
2543.0,3087.5811510995027
2383.0,2834.205973259889
2228.0,2712.2435383957236
2109.0,2514.127488021932
2005.0,2373.9274975492363
1922.0,2251.3214204385226
1838.0,2172.075770325896
1802.0,2077.995189018854
1768.0,1987.870920090069
1692.0,1875.6903932026553
1632.0,1790.2779103937748
1574.0,1740.7340240131512
1549.0,1808.676310945389
1589.0,2112.3279822914965
1737.0,2969.425092579583
2160.0,3542.7347347470454
2433.0,3299.7179752266234
2380.0,2870.398589809233
2206.0,2563.887141904771
2102.0,2549.8854515274797
2193.0,2996.804190819092
2450.0,3252.3925762887343
2533.0,2933.3746507409496
2454.0,2771.1130339795463
2357.0,2574.091788161687
2267.0,2439.0514457790846
2226.0,2338.2935592530016
2162.0,2271.9205589170265
2085.0,2240.10603693997
2154.0,2305.3737459352087
2741.0,2926.1511176471017
3633.0,4270.433821876942
4431.0,5240.884016414605
4987.0,5847.825274926253
5222.0,6099.960076801008
5192.0,6005.13261295687
5109.0,5639.914139727782
5315.0,5611.48865311672
6002.0,5866.697505413851
6450.0,6179.762080218725
6487.0,6366.0907828573945
6455.0,6323.3480593058475
6542.0,6470.4998985059
6709.0,6413.653176694763
6619.0,6567.545627195418
6297.0,6144.701975011591
5819.0,5619.196704207656
5288.0,5021.407809167938
4765.0,4418.840045251103
4312.0,4164.872151500014
3921.0,3865.1308393885556
3612.0,3592.637018634506
3391.0,3513.096747506265
3244.0,3526.647939114937
3169.0,3410.591884171434
3058.0,3211.5388086827666
2935.0,3138.9638811694417
2830.0,3094.7125578313144
2742.0,3101.739677722308
2693.0,2937.692303793807
2589.0,2762.3836281251083
2467.0,2611.7650941175534
2345.0,2576.9279581989613
2254.0,2438.950325293343
2165.0,2339.566755812246
2106.0,2274.559535465791
2063.0,2248.3513761934973
2031.0,2200.4089219361545
1998.0,2166.128366286162
1965.0,2139.75563920242
1955.0,2073.3903954110297
1912.0,2037.1332196342362
1893.0,1981.6136390086012
1893.0,1944.6897818550933
1987.0,1953.824583769052
2480.0,2398.1399837317063
3415.0,3279.399006619427
4137.0,3898.6301039991067
4618.0,4337.513697629364
5065.0,5282.048474625527
5644.0,5821.568669521266
6136.0,6074.324571844654
6182.0,6206.732806539483
5992.0,5977.99324994929
5738.0,5836.93862318131
5387.0,5358.907906593516
4913.0,4736.259720426551
4395.0,4231.86728529241
3931.0,3812.6636535495304
3557.0,3405.306737029975
3248.0,3303.3995531153005
3064.0,3059.859261262388
2919.0,2958.983854527888
2794.0,2952.0129248932635
2765.0,2806.6109208415655
2755.0,2713.8801279680274
2698.0,2653.6079750277113
2591.0,2594.318346732951
2503.0,2490.5525816983118
2409.0,2382.233122849969
2303.0,2313.801912448938
2214.0,2194.069014745556
2134.0,2200.1033946805574
2086.0,2171.858684792687
2055.0,2144.907278511337
2030.0,2123.13784890402
1996.0,2024.2154182030301
1966.0,2022.6615037167078
1944.0,1938.1126778493926
1917.0,1940.1016678778149
1888.0,1922.661566512136
1892.0,1877.8994962631705
1929.0,1932.7065087130127
2017.0,2090.99173441753
2127.0,2252.6953163789285
2236.0,2478.8998975838954
2340.0,2574.7033154381356
2392.0,2594.8616554120817
2446.0,2595.962548054508
2455.0,2505.620972828888
2368.0,2315.216734321655
2263.0,2213.2610574028595
2228.0,2160.1221611133087
2409.0,2245.096986527369
2618.0,2503.821463997854
2804.0,2714.974742496058
2970.0,2727.49161768262
2901.0,2573.1143154048536
2717.0,2321.9532472947944
2513.0,2146.125195773109
2341.0,1984.2139564443253
2202.0,1932.11325360754
2089.0,1914.9576278172563
2023.0,1906.8935335208653
1957.0,1894.2409335476452
1927.0,2012.390591754223
1947.0,2079.550703634955
1986.0,2155.798896002716
2013.0,2176.8913531773414
1996.0,2059.935411332524
1959.0,2014.5583212557087
1917.0,1923.1837452466154
1879.0,1901.9471518711566
1853.0,1837.531244673261
1819.0,1746.9042749505722
1804.0,1712.8257676561584
1832.0,1817.693844622289
1934.0,2151.400181285766
2381.0,2746.9372748863743
3079.0,3286.8032488613903
3368.0,3328.0683630471513
3213.0,2967.1778875121768
2952.0,2688.248437674444
2735.0,2584.6254945456776
2600.0,2479.0689640944274
2501.0,2324.449837084002
2452.0,2603.318099172063
2514.0,3004.1282271896316
2691.0,3330.0853719462525
2798.0,3158.551145375877
2761.0,2992.0925725347242
2670.0,2767.732301061277
2609.0,2698.794109271622
2633.0,2854.189090972532
2797.0,3165.8715076935246
2934.0,3150.178416588007
2858.0,3012.733140052734
2808.0,2812.1922197252006
2798.0,2813.607435537844
2679.0,2780.888285888953
2784.0,3147.222656579386
3100.0,3231.8562440074816
3115.0,3098.955766532117
2992.0,3109.044221134455
2968.0,3080.7437439413966
2866.0,2933.4043074551814
2757.0,2795.6765067933893
2682.0,2869.246679488414
2701.0,2977.498920967704
2741.0,3071.9243156828657
2733.0,2937.807430435297
2705.0,2728.498582834178
2643.0,2591.8030512747578
2586.0,2598.9738200719803
2576.0,2572.8285178595625
2721.0,2769.6128679299645
3427.0,3079.4432736865692
3810.0,2961.3969993469404
3839.0,2917.369029292884
3824.0,3000.0742966317243
3822.0,3108.3217727548113
3765.0,3119.853671777992
3672.0,3011.4671404559313
3659.0,3344.9191308021777
3716.0,3319.625471284844
3754.0,3393.993298040723
3812.0,3903.2206877758636
4014.0,4558.474800133396
4519.0,5456.021233717871
5230.0,6037.599036939695
5780.0,6444.041309665788
6012.0,6584.7291849470475
6017.0,6603.814033906986
5852.0,6018.709100842287
5476.0,5121.852764642155
4950.0,4356.843255897469
4466.0,3835.2121746432927
4153.0,4042.6928672483914
3913.0,4097.9596091688945
3829.0,3982.7654604473773
3866.0,3704.3632568118032
3774.0,3275.7832426811074
3547.0,3207.3353476383577
3329.0,2955.1277073869614
3148.0,2991.118951411743
2998.0,2754.9220291624915
3085.0,2717.060187061521
3262.0,2725.0356610577273
3348.0,2810.7265592647627
3232.0,2818.012293719969
3063.0,2763.2815612762806
2958.0,2758.435339986359
2867.0,2712.457565500739
2845.0,2788.4768707911167
2885.0,2683.493310550672
2903.0,2640.3929099304314
2848.0,2602.834896329887
2741.0,2509.412577378027
2663.0,2432.9497313832426
2614.0,2291.1248573903686
2564.0,2262.5796200626382
2530.0,2294.833246176831
2508.0,2409.098339132386
2512.0,2389.5875545883355
2471.0,2256.790860639526
2356.0,2137.655480392472
2222.0,2078.777734336969
2131.0,2044.8320670997539
2075.0,2006.364059738833
2043.0,1969.3979912990956
2008.0,1940.6887293373302
1964.0,1884.973305850551
1923.0,1829.155080125573
1875.0,1781.4792531389226
1842.0,1779.7243016002813
1807.0,1750.626353379042
1784.0,1783.965105332869
1763.0,1676.845053344261
1730.0,1657.438162658009
1722.0,1658.6141529277995
1692.0,1733.8494144222927
1711.0,1659.7306633425553
1726.0,1659.8862328716925
1750.0,1634.0501157463564
1708.0,1617.9748636664694
1654.0,1589.3559973151982
1665.0,1739.1141671291575
1768.0,2068.754758615556
1990.0,2211.919661735151
2060.0,2046.0403814538447
1977.0,1889.0349509838597
1885.0,1820.0163728974057
1800.0,1649.2359758375114
1715.0,1607.412923916218
1639.0,1621.6756600510548
1639.0,1657.5876493406395
1647.0,1644.8587235194711
1647.0,1652.4401089883554
1647.0,1688.4965820427985
1678.0,1706.1199641664618
1695.0,1670.7938256442526
1677.0,1595.8880376307425
1623.0,1521.7787930181994
1545.0,1444.6907482345923
1459.0,1383.5222596668661
1411.0,1340.1716406593891
1375.0,1315.7966419521188
1357.0,1305.074302561987
1326.0,1324.7161277796677
1311.0,1320.8399386977194
1301.0,1255.8035851477587
1269.0,1226.5589329453946
1248.0,1248.247270732364
1265.0,1438.817223137632
1338.0,1602.8959735357582
1458.0,1519.8066096274442
1455.0,1372.1240212687787
1367.0,1368.6551471961313
1325.0,1413.6587681272572
1318.0,1339.3944899630687
1302.0,1299.4488658699022
1266.0,1274.1941863356276
1231.0,1237.9306752111252
1198.0,1193.4524141998952
1167.0,1173.6922157830502
1180.0,1167.8953252092592
1292.0,1165.1996524598844
1316.0,1247.4306593023916
1393.0,1438.7020762567818
1556.0,1545.9796625123358
1593.0,1566.529060997281
1589.0,1700.0547190009668
1626.0,1944.4192812512224
1790.0,2053.6379073677786
1879.0,1907.7488359673264
1841.0,1787.2493799162194
1814.0,1955.1275395591954
1906.0,2437.9219677205847
2208.0,2884.401027821311
2491.0,3163.7183331646056
2549.0,3101.8549702732066
2449.0,2768.767393163963
2247.0,2488.9787339381305
2083.0,2363.167916757014
1982.0,2135.4265265648523
1884.0,2003.8043994299192
1800.0,1876.4238065668478
1742.0,1884.4495260575773
1681.0,1755.7225262043512
1600.0,1659.3774580720099
1510.0,1654.1080016709545
1457.0,1600.6092232513752
1421.0,1556.2119586169251
1408.0,1519.5258956930686
1471.0,1824.823577476006
1674.0,2021.8025581228453
1872.0,2029.386410314785
1879.0,1826.9379281968622
1803.0,1783.4961821907127
1755.0,1896.2895978550714
1806.0,2021.327957863289
1907.0,2256.006475453012
1949.0,2220.0002419388748
1967.0,2110.6010024821026
2019.0,2189.7783053827825
2176.0,2697.5485754981946
2620.0,3218.7945622938387
2811.0,3056.1599724905
2694.0,2826.537859951939
2511.0,2610.865755970066
2462.0,2541.410164278973
2467.0,2519.460965031948
2568.0,2364.1263274925577
2663.0,2306.074680495799
2595.0,2272.9827301417063
2548.0,2315.942953472081
2639.0,2314.196654518418
2733.0,2268.5357504801514
2790.0,2366.8804934057725
2668.0,2467.8623989637717
2526.0,2445.680110981065
2432.0,2356.1216881470164
2477.0,2409.5934806861983
2707.0,2506.796322139382
3003.0,2924.7643957594064
3390.0,3272.8034534448366
3649.0,3477.32559359671
3937.0,3843.4667942445326
4236.0,4107.82340221505
4491.0,4141.982998846767
4478.0,4142.791953913709
4434.0,4359.324953141841
4430.0,4386.101146798792
4219.0,4268.864078224614
3886.0,3998.061880721257
3541.0,3650.573404857931
3227.0,3291.9991976137817
2968.0,3017.8379890935917
2712.0,2764.830828290135
2550.0,2780.6203972485064
2533.0,2964.418844298004
2726.0,3073.710172972139
2780.0,3022.0749463076045
2741.0,2917.121385354968
2684.0,2803.82187462574
2577.0,2831.9644870957445
2472.0,2698.8875576726987
2401.0,2544.465384888024
2279.0,2437.442757914614
2166.0,2375.6792231266627
2093.0,2273.7959287612757
2067.0,2270.042078749901
2033.0,2181.286480416132
1994.0,2070.4883463425394
1962.0,2083.273005353382
1937.0,2031.4845773234726
1919.0,2036.0242652447314
1913.0,1947.2883043672632
1910.0,1980.3490907238174
1912.0,1946.9649455834285
1883.0,1863.746968676248
1851.0,1885.0380565625287
1817.0,1850.1823200949602
1799.0,1868.5214961772062
1774.0,1827.7583156638884
1738.0,1828.8942914382533
1709.0,1723.3467794731994
1686.0,1605.3009909270286
1676.0,1583.0049908771325
1644.0,1671.3652567587033
1657.0,1690.4408134797036
1741.0,1785.5946429795476
1819.0,1828.2225871802489
1891.0,1783.2384876149886
1980.0,1809.8603245145193
2111.0,1841.6721032047658
2448.0,2334.1885190192525
2857.0,3403.990823102803
3151.0,3413.391804019475
3258.0,3131.4995176144243
